Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
3658,Sholapur,Kurdwadi,Maize,Other,FAQ,850,890,875,7-Oct-09
3659,Sholapur,Kurdwadi,Maize,Other,FAQ,850,900,875,5-Oct-09
3660,Sholapur,Kurdwadi,Maize,Other,FAQ,850,880,875,18-Sep-09
3661,Sholapur,Kurdwadi,Maize,Other,FAQ,850,876,860,16-Sep-09
3662,Sholapur,Kurdwadi,Maize,Other,FAQ,875,920,900,14-Sep-09
3663,Sholapur,Kurdwadi,Maize,Other,FAQ,915,925,920,11-Sep-09
3664,Sholapur,Kurdwadi,Maize,Other,FAQ,910,925,915,9-Sep-09
3665,Sholapur,Kurdwadi,Maize,Other,FAQ,900,925,920,7-Sep-09
3666,Sholapur,Kurdwadi,Maize,Other,FAQ,860,910,875,4-Sep-09
3667,Sholapur,Kurdwadi,Maize,Other,FAQ,905,920,915,2-Sep-09
3668,Sholapur,Kurdwadi,Maize,Other,FAQ,850,925,910,31-Aug-09
3669,Sholapur,Kurdwadi,Maize,Other,FAQ,913,913,913,28-Aug-09
3670,Sholapur,Kurdwadi,Maize,Other,FAQ,851,900,875,19-Aug-09
3671,Sholapur,Kurdwadi,Maize,Other,FAQ,850,925,900,17-Aug-09
3672,Sholapur,Kurdwadi,Maize,Other,FAQ,900,915,0,10-Aug-09
3673,Sholapur,Kurdwadi,Maize,Other,FAQ,850,920,900,7-Aug-09
3674,Sholapur,Kurdwadi,Maize,Other,FAQ,870,920,900,5-Aug-09
3675,Sholapur,Kurdwadi,Maize,Other,FAQ,860,915,900,3-Aug-09
3676,Sholapur,Kurdwadi,Maize,Other,FAQ,860,920,900,31-Jul-09
3677,Sholapur,Kurdwadi,Maize,Other,FAQ,850,910,900,29-Jul-09
3678,Sholapur,Kurdwadi,Maize,Other,FAQ,850,910,870,27-Jul-09
3679,Sholapur,Kurdwadi,Maize,Other,FAQ,911,911,911,24-Jul-09
3680,Sholapur,Kurdwadi,Maize,Other,FAQ,900,900,900,22-Jul-09
3681,Sholapur,Kurdwadi,Maize,Other,FAQ,850,920,910,20-Jul-09
3682,Sholapur,Kurdwadi,Maize,Other,FAQ,850,915,900,17-Jul-09
3683,Sholapur,Kurdwadi,Maize,Other,FAQ,850,915,900,15-Jul-09
3684,Sholapur,Kurdwadi,Maize,Other,FAQ,851,925,915,13-Jul-09
3685,Sholapur,Kurdwadi,Maize,Other,FAQ,851,912,900,10-Jul-09
3686,Sholapur,Kurdwadi,Maize,Other,FAQ,840,900,875,8-Jun-09
3687,Sholapur,Kurdwadi,Maize,Other,FAQ,840,875,870,5-Jun-09
3688,Sholapur,Kurdwadi,Maize,Other,FAQ,840,865,850,3-Jun-09
3689,Sholapur,Kurdwadi,Maize,Other,FAQ,840,850,845,1-Jun-09
3690,Sholapur,Kurdwadi,Maize,Other,FAQ,720,795,780,11-May-09
3691,Sholapur,Kurdwadi,Maize,Other,FAQ,657,787,750,8-May-09
3692,Sholapur,Kurdwadi,Maize,Other,FAQ,650,790,770,6-May-09
3693,Sholapur,Kurdwadi,Maize,Other,FAQ,730,785,775,4-May-09
3694,Sholapur,Kurdwadi,Maize,Other,FAQ,720,780,770,17-Apr-09
3695,Sholapur,Kurdwadi,Maize,Other,FAQ,710,785,770,1-Apr-09
3696,Sholapur,Kurdwadi,Maize,Other,FAQ,730,800,750,16-Feb-09
3697,Sholapur,Kurdwadi,Maize,Other,FAQ,770,810,800,13-Feb-09
3698,Sholapur,Kurdwadi,Maize,Other,FAQ,840,840,840,14-Jan-09
3699,Sholapur,Kurdwadi,Maize,Other,FAQ,840,840,840,12-Jan-09
3700,Sholapur,Kurdwadi,Maize,Other,FAQ,675,760,750,5-Jan-09
3701,Sholapur,Kurdwadi,Maize,Other,FAQ,675,755,725,2-Jan-09
3702,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1300,1510,1450,14-Jun-18
3703,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1295,1484,1440,11-Jun-18
3704,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1325,1470,1435,7-Jun-18
3705,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1409,1500,1450,4-Jun-18
3706,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1250,1464,1375,31-May-18
3707,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1405,1380,28-May-18
3708,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1236,1356,1300,24-May-18
3709,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1165,1318,1300,21-May-18
3710,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1114,1189,1140,8-Feb-18
3711,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1100,1176,1140,5-Feb-18
3712,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1120,1175,1140,25-Jan-18
3713,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1050,1180,1140,18-Jan-18
3714,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1061,1344,1275,9-Oct-17
3715,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1100,1350,1220,28-Sep-17
3716,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1150,1370,1320,25-Sep-17
3717,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1400,1350,21-Sep-17
3718,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1252,1470,1400,18-Sep-17
3719,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1300,1500,1440,14-Sep-17
3720,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1351,1501,1450,11-Sep-17
3721,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1251,1600,1450,7-Sep-17
3722,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1450,1550,1500,4-Sep-17
3723,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1584,1536,31-Aug-17
3724,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1510,1775,1550,28-Aug-17
3725,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1557,1800,1671,24-Aug-17
3726,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1535,1600,1550,17-Aug-17
3727,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1565,1540,14-Aug-17
3728,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1501,1566,1530,10-Aug-17
3729,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1570,1520,3-Aug-17
3730,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1579,1520,31-Jul-17
3731,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1570,1520,27-Jul-17
3732,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1560,1525,24-Jul-17
3733,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1440,1565,1530,20-Jul-17
3734,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1532,1511,17-Jul-17
3735,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1533,1510,13-Jul-17
3736,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1442,1542,1500,10-Jul-17
3737,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1450,1551,1520,6-Jul-17
3738,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1480,1561,1545,29-Jun-17
3739,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1450,1555,1490,27-Jun-17
3740,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1491,1540,1521,22-Jun-17
3741,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1545,1500,19-Jun-17
3742,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1510,1480,12-Jun-17
3743,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1470,1420,29-May-17
3744,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1459,1425,25-May-17
3745,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1471,1410,22-May-17
3746,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1440,1410,18-May-17
3747,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1467,1425,8-May-17
3748,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1472,1420,4-May-17
3749,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1471,1420,24-Apr-17
3750,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1460,1410,20-Apr-17
3751,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1463,1410,17-Apr-17
3752,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1421,1410,13-Apr-17
3753,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1365,1411,1365,10-Apr-17
3754,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1313,1405,1360,5-Apr-17
3755,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1301,1401,1375,28-Mar-17
3756,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1382,1411,1400,27-Feb-17
3757,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1385,1420,1400,23-Feb-17
3758,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1300,1417,1400,20-Feb-17
3759,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1351,1402,1390,16-Feb-17
3760,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1350,1425,1400,13-Feb-17
3761,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1390,1435,1410,9-Feb-17
3762,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1375,1428,1400,2-Feb-17
3763,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1299,1421,1400,30-Jan-17
3764,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1350,1420,1400,27-Jan-17
3765,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1309,1414,1350,23-Jan-17
3766,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1300,1365,1340,19-Jan-17
3767,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1301,1370,1330,17-Jan-17
3768,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1290,1360,1330,16-Jan-17
3769,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1250,1366,1340,5-Jan-17
3770,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1360,1325,3-Jan-17
3771,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1300,1350,1325,2-Jan-17
3772,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1340,1358,1355,30-Dec-16
3773,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1289,1355,1325,29-Dec-16
3774,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1270,1326,1300,27-Dec-16
3775,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1316,1250,26-Dec-16
3776,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1245,1318,1270,22-Dec-16
3777,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1216,1290,1260,19-Dec-16
3778,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1209,1300,1260,15-Dec-16
3779,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1125,1300,1254,6-Dec-16
3780,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1321,1270,5-Dec-16
3781,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1200,1330,1280,24-Nov-16
3782,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1250,1340,1300,21-Nov-16
3783,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1280,1370,1300,17-Nov-16
3784,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1281,1355,1310,14-Nov-16
3785,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1221,1321,1280,10-Nov-16
3786,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1221,1412,1260,8-Nov-16
3787,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1125,1319,1250,3-Nov-16
3788,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1111,1376,1250,27-Oct-16
3789,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1070,1310,1200,24-Oct-16
3790,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1100,1385,1250,20-Oct-16
3791,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1100,1380,1200,17-Oct-16
3792,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1111,1700,1400,13-Oct-16
3793,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1251,1740,1400,10-Oct-16
3794,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1401,1800,1500,6-Oct-16
3795,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1353,1970,1800,23-Sep-16
3796,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1641,1875,1730,15-Sep-16
3797,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1930,1775,12-Sep-16
3798,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1641,1900,1760,8-Sep-16
3799,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1750,1851,1775,30-Aug-16
3800,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1751,1812,1760,23-Aug-16
3801,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1652,1755,1752,18-Aug-16
3802,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1655,1851,1700,11-Aug-16
3803,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1625,1800,1700,8-Aug-16
3804,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1651,1788,1700,4-Aug-16
3805,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1550,2500,1811,1-Aug-16
3806,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1740,2300,1801,28-Jul-16
3807,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1700,1885,1750,7-Jul-16
3808,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1817,1926,1850,27-Jun-16
3809,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1752,1930,1800,23-Jun-16
3810,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1661,2101,1765,22-Jun-16
3811,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1672,2170,1800,17-Jun-16
3812,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1501,2351,1900,14-Jun-16
3813,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1740,2301,2301,9-Jun-16
3814,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1705,1930,1728,6-Jun-16
3815,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1650,1752,1700,2-Jun-16
3816,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1575,1900,1585,26-May-16
3817,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1571,1611,1609,19-May-16
3818,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1480,1559,1500,5-May-16
3819,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1475,1652,1500,2-May-16
3820,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1511,1671,1520,28-Apr-16
3821,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1411,1528,1500,25-Apr-16
3822,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1485,1533,1500,21-Apr-16
3823,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1461,1500,1470,18-Apr-16
3824,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1325,1560,1500,14-Apr-16
3825,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1501,1450,11-Apr-16
3826,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1391,1511,1450,8-Apr-16
3827,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1381,1751,1450,7-Apr-16
3828,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1420,1500,1480,4-Apr-16
3829,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1425,1500,1450,21-Mar-16
3830,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1480,1450,17-Mar-16
3831,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1375,1600,1420,14-Mar-16
3832,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1425,1500,1450,10-Mar-16
3833,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1411,1485,1450,3-Mar-16
3834,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1371,1720,1450,29-Feb-16
3835,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1451,1420,25-Feb-16
3836,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1394,1491,1410,22-Feb-16
3837,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1427,1504,1450,18-Feb-16
3838,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1364,1756,1450,15-Feb-16
3839,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1351,1481,1400,11-Feb-16
3840,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1380,1525,1400,8-Feb-16
3841,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1451,1670,1512,4-Feb-16
3842,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1460,1738,1519,1-Feb-16
3843,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1415,1521,1500,28-Jan-16
3844,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1491,4251,3861,25-Jan-16
3845,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1399,1710,1500,21-Jan-16
3846,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1450,1760,1520,18-Jan-16
3847,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1525,1778,1550,14-Jan-16
3848,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1472,1840,1505,11-Jan-16
3849,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1540,1581,1550,7-Jan-16
3850,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1557,1570,1557,4-Jan-16
3851,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1557,1590,1557,31-Dec-15
3852,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1599,1550,28-Dec-15
3853,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1551,1530,24-Dec-15
3854,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1526,1651,1601,21-Dec-15
3855,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1570,1720,1590,17-Dec-15
3856,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1575,1625,1600,14-Dec-15
3857,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1410,1625,1570,10-Dec-15
3858,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1599,1700,1600,7-Dec-15
3859,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1620,1723,1650,3-Dec-15
3860,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1591,1652,1603,30-Nov-15
3861,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1591,1665,1625,26-Nov-15
3862,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1455,1600,1550,23-Nov-15
3863,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1530,1600,1550,19-Nov-15
3864,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1550,1600,1575,16-Nov-15
3865,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1900,1600,12-Nov-15
3866,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1569,1500,9-Nov-15
3867,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1541,1450,2-Nov-15
3868,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1351,1500,1400,29-Oct-15
3869,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1375,1471,1400,22-Oct-15
3870,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1340,1520,1400,19-Oct-15
3871,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1571,1450,15-Oct-15
3872,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1472,1658,1650,12-Oct-15
3873,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1451,1700,1600,8-Oct-15
3874,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1526,1800,1601,5-Oct-15
3875,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1526,1626,1570,1-Oct-15
3876,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1421,1800,1600,28-Sep-15
3877,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1621,1600,24-Sep-15
3878,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1560,1671,1600,14-Sep-15
3879,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1645,1759,1650,10-Sep-15
3880,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1727,1600,7-Sep-15
3881,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1712,1600,3-Sep-15
3882,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1632,1711,1650,27-Aug-15
3883,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1500,1591,1525,20-Aug-15
3884,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1521,1560,1530,17-Aug-15
3885,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1441,1561,1500,13-Aug-15
3886,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1476,1575,1500,10-Aug-15
3887,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1465,1573,1551,6-Aug-15
3888,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1404,1561,1500,3-Aug-15
3889,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1400,1525,1480,30-Jul-15
3890,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1514,1541,1520,23-Jul-15
3891,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1440,1500,1480,20-Jul-15
3892,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1420,1522,1480,16-Jul-15
3893,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1421,1524,1500,13-Jul-15
3894,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1384,1500,1410,9-Jul-15
3895,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1379,1526,1450,6-Jul-15
3896,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1409,1521,1480,2-Jul-15
3897,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1351,1511,1450,29-Jun-15
3898,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1321,1465,1400,22-Jun-15
3899,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1361,1375,1365,27-Apr-15
3900,Sholapur,Kurdwadi(Modnimb),Maize,Deshi Red,FAQ,1575,1715,1650,16-Sep-13
3901,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1201,1635,1500,29-Jul-13
3902,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1451,1700,1520,25-Jul-13
3903,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1401,1628,1595,1-Jul-13
3904,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1044,1431,1250,1-Nov-12
3905,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1171,1341,1300,29-Oct-12
3906,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1290,1336,1310,9-Jul-12
3907,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1290,1336,1325,5-Jul-12
3908,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1175,1233,1180,11-Jun-12
3909,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1125,1260,1135,7-Jun-12
3910,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1100,1157,1125,14-May-12
3911,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1050,1265,1150,26-Sep-11
3912,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1100,1245,1150,22-Sep-11
3913,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1100,1245,1175,19-Sep-11
3914,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1100,1242,1150,15-Sep-11
3915,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1050,1260,1130,12-Sep-11
3916,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1125,1301,1235,1-Sep-11
3917,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1150,1321,1250,22-Aug-11
3918,Sholapur,Kurdwadi(Modnimb),Maize,Other,FAQ,1050,1205,1090,15-Mar-11
