Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
1347,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1387,1387,11-Feb-17
1348,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1211,1211,10-Feb-17
1349,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,9-Feb-17
1350,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1500,1500,8-Feb-17
1351,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1500,1375,7-Feb-17
1352,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1455,1400,6-Feb-17
1353,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1150,1150,3-Feb-17
1354,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1251,1251,2-Feb-17
1355,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1500,1400,1-Feb-17
1356,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1240,1601,1601,30-Jan-17
1357,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1500,1500,28-Jan-17
1358,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,27-Jan-17
1359,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1525,1525,25-Jan-17
1360,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,24-Jan-17
1361,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1400,19-Jan-17
1362,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1700,1600,17-Jan-17
1363,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1590,1500,16-Jan-17
1364,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1051,1616,1400,13-Jan-17
1365,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,12-Jan-17
1366,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,11-Jan-17
1367,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1400,1400,10-Jan-17
1368,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1501,1400,9-Jan-17
1369,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1411,1414,1414,6-Jan-17
1370,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1545,1545,1545,5-Jan-17
1371,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1400,4-Jan-17
1372,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1625,1625,3-Jan-17
1373,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1300,1270,2-Jan-17
1374,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1450,1400,31-Dec-16
1375,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1231,1565,1400,30-Dec-16
1376,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1076,1576,1576,27-Dec-16
1377,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1400,22-Dec-16
1378,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,21-Dec-16
1379,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,20-Dec-16
1380,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1525,1525,19-Dec-16
1381,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1301,1301,1301,15-Dec-16
1382,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1252,1718,1400,13-Dec-16
1383,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1301,1425,1425,10-Dec-16
1384,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1441,1441,9-Dec-16
1385,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,7-Dec-16
1386,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1635,1635,6-Dec-16
1387,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1151,1151,1151,5-Dec-16
1388,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1176,1605,1605,2-Dec-16
1389,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1400,1350,30-Nov-16
1390,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1350,1350,28-Nov-16
1391,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1252,1700,1700,25-Nov-16
1392,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1550,1550,24-Nov-16
1393,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1476,1701,1476,22-Nov-16
1394,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1241,1241,1241,19-Nov-16
1395,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1225,1160,18-Nov-16
1396,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,16-Nov-16
1397,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1500,1500,15-Nov-16
1398,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1200,1200,10-Nov-16
1399,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1165,1600,1451,7-Nov-16
1400,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1200,1200,4-Nov-16
1401,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1675,1675,3-Nov-16
1402,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1300,1250,2-Nov-16
1403,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1190,1500,1500,31-Oct-16
1404,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1051,1501,1501,27-Oct-16
1405,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1200,1200,25-Oct-16
1406,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1370,1351,24-Oct-16
1407,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1451,1451,22-Oct-16
1408,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1250,1225,21-Oct-16
1409,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1201,1315,1275,20-Oct-16
1410,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1470,1500,1500,19-Oct-16
1411,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1500,1400,22-Sep-16
1412,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1320,1300,19-Sep-16
1413,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,1600,1600,17-Sep-16
1414,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1622,1600,12-Sep-16
1415,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,1800,1800,8-Sep-16
1416,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850,1850,1850,4-Aug-16
1417,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1925,1925,1925,1-Aug-16
1418,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1875,1875,1875,7-Jul-16
1419,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1822,1850,1850,9-Jun-16
1420,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,1800,1800,5-May-16
1421,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1680,1680,1680,18-Feb-16
1422,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,23-Nov-15
1423,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1625,1625,1625,5-Nov-15
1424,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1304,1650,1551,26-Oct-15
1425,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,19-Oct-15
1426,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1680,1680,8-Oct-15
1427,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1640,1640,1640,20-Aug-15
1428,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1551,1551,1551,20-Jul-15
1429,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1351,1351,6-Jul-15
1430,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1331,1331,1331,22-Jun-15
1431,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1326,1326,1326,19-May-15
1432,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,11-May-15
1433,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,30-Apr-15
1434,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1380,1401,1401,27-Apr-15
1435,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1351,1351,23-Apr-15
1436,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,21-Apr-15
1437,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,13-Apr-15
1438,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,9-Apr-15
1439,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,6-Apr-15
1440,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1335,1500,1406,1-Apr-15
1441,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,26-Mar-15
1442,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1501,1417,21-Mar-15
1443,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1365,1500,1435,16-Mar-15
1444,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460,1460,1460,12-Mar-15
1445,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,9-Mar-15
1446,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1476,1476,1476,5-Mar-15
1447,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,1550,1550,2-Mar-15
1448,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,12-Feb-15
1449,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1412,1411,29-Jan-15
1450,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1405,1451,1405,22-Jan-15
1451,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1385,1312,19-Jan-15
1452,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1500,1390,15-Jan-15
1453,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1500,1390,15-Jan-15
1454,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,12-Jan-15
1455,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,12-Jan-15
1456,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1400,1375,5-Jan-15
1457,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1450,1450,1-Jan-15
1458,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1375,1350,29-Dec-14
1459,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1351,1351,23-Dec-14
1460,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1366,1350,15-Dec-14
1461,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1365,1345,11-Dec-14
1462,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1370,1331,1-Dec-14
1463,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,27-Nov-14
1464,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1500,1400,24-Nov-14
1465,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1350,1350,20-Nov-14
1466,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1314,1462,1400,17-Nov-14
1467,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1451,1350,13-Nov-14
1468,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1401,1500,1445,10-Nov-14
1469,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1551,1500,7-Nov-14
1470,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1451,1616,1550,30-Oct-14
1471,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1552,1552,27-Oct-14
1472,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1401,1551,1541,24-Oct-14
1473,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1301,1301,1301,22-Sep-14
1474,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1451,1475,1451,15-Sep-14
1475,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1386,1386,1386,11-Sep-14
1476,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1450,1300,8-Sep-14
1477,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1736,1736,1736,28-Aug-14
1478,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1581,1581,1581,21-Aug-14
1479,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1561,1561,1561,11-Aug-14
1480,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1475,1475,1475,7-Aug-14
1481,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,28-Jul-14
1482,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1515,1515,1515,24-Jul-14
1483,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1431,1431,1431,21-Jul-14
1484,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,17-Jul-14
1485,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1302,1302,1302,19-Jun-14
1486,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,22-May-14
1487,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1351,1351,15-May-14
1488,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,2-May-14
1489,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1350,1350,28-Apr-14
1490,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,20-Mar-14
1491,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1270,1315,1300,13-Mar-14
1492,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1250,1250,13-Feb-14
1493,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1250,1250,1-Feb-14
1494,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,23-Jan-14
1495,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1401,1360,9-Jan-14
1496,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1400,1311,6-Jan-14
1497,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1350,1313,12-Dec-13
1498,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1501,1443,5-Dec-13
1499,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1376,1301,28-Nov-13
1500,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1502,1400,28-Oct-13
1501,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1600,1575,24-Oct-13
1502,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1312,1265,17-Oct-13
1503,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1411,1350,30-Sep-13
1504,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1414,1400,26-Sep-13
1505,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,23-Sep-13
1506,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1326,1326,1326,19-Sep-13
1507,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1449,1450,1450,16-Sep-13
1508,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,1525,1525,12-Sep-13
1509,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,29-Aug-13
1510,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1401,1401,1401,26-Aug-13
1511,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1326,1500,1426,19-Aug-13
1512,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1481,1411,5-Aug-13
1513,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1500,1500,1-Aug-13
1514,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1475,1600,1500,29-Jul-13
1515,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,22-Jul-13
1516,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1601,1601,1601,18-Jul-13
1517,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1601,1601,1601,11-Jul-13
1518,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1435,1435,1435,4-Jul-13
1519,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1631,1631,1631,27-Jun-13
1520,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,24-Jun-13
1521,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1617,1617,1617,22-Jun-13
1522,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1451,1628,1625,30-May-13
1523,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1501,1495,27-May-13
1524,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1470,1470,1470,20-May-13
1525,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,16-May-13
1526,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,6-May-13
1527,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1540,1500,2-May-13
1528,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1501,1501,1501,25-Apr-13
1529,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1414,1414,1414,15-Apr-13
1530,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,8-Apr-13
1531,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,14-Mar-13
1532,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1371,1371,1371,4-Mar-13
1533,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1276,1276,1276,25-Feb-13
1534,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1201,1201,1201,18-Feb-13
1535,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1456,1456,11-Feb-13
1536,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1450,1351,7-Feb-13
1537,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1351,1325,4-Feb-13
1538,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1341,1391,1350,28-Jan-13
1539,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1616,1400,24-Jan-13
1540,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1460,1450,14-Jan-13
1541,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,10-Jan-13
1542,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1410,1421,1410,7-Jan-13
1543,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1452,1436,31-Dec-12
1544,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1445,1425,27-Dec-12
1545,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1462,1400,24-Dec-12
1546,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1380,1400,1400,20-Dec-12
1547,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1376,1477,1450,17-Dec-12
1548,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1430,1451,1430,10-Dec-12
1549,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1400,1362,3-Dec-12
1550,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1101,1475,1381,29-Nov-12
1551,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1450,1420,26-Nov-12
1552,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1212,1400,1400,19-Nov-12
1553,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1260,1454,1300,14-Nov-12
1554,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1350,1300,5-Nov-12
1555,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1311,1275,29-Oct-12
1556,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1351,1300,24-Oct-12
1557,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1376,1300,18-Oct-12
1558,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1450,1450,1-Oct-12
1559,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,24-Sep-12
1560,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1475,1475,1475,17-Sep-12
1561,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1630,1630,1630,3-Sep-12
1562,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,23-Jul-12
1563,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1340,1340,1340,7-Jun-12
1564,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,21-May-12
1565,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1104,1351,1252,30-Apr-12
1566,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1355,1300,24-Apr-12
1567,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1500,1400,19-Apr-12
1568,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1392,1325,16-Apr-12
1569,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1301,1301,1301,9-Apr-12
1570,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1311,1300,2-Apr-12
1571,Sholapur,Mangal Wedha,Bajra(Pearl Millet/Cumbu),Other,FAQ,1301,1301,1301,29-Mar-12
